,Label,Is match?,Shape similarity,Ratio area,Distance
1917,1,True,0.0,0.0,0.0
1918,0,False,0.851964,1.0,0.093407
1919,0,False,0.541717,1.0,0.089567
1920,1,True,0.0,0.0,0.0
1921,0,False,0.676957,1.0,0.060717
1922,0,False,0.702426,0.99995,0.072247
1923,1,True,0.0,0.0,0.0
1924,0,False,0.999808,0.901267,0.023368
1925,0,False,0.487922,0.492543,0.059966
1926,1,True,0.15211,0.034653,0.000908
1927,0,False,0.813169,0.999996,0.126965
1928,0,False,0.455843,1.0,0.098656
1929,1,True,0.01382,0.005805,0.001362
1930,0,False,0.268347,0.97549,0.040572
1931,0,False,0.570377,0.469127,0.049236
1932,1,True,0.0,0.0,0.0
1933,0,False,0.165149,1.0,0.266495
1934,0,False,0.339771,1.0,0.18394
1935,1,True,0.0,0.0,0.0
1936,0,False,1.0,1.0,0.101312
1937,0,False,1.0,1.0,0.119897
1938,1,True,0.005343,0.007505,0.000908
1939,0,False,0.056583,1.0,0.133683
1940,0,False,0.114495,0.982656,0.089607
1941,1,True,0.0,0.0,0.0
1942,0,False,0.596105,0.22928,0.014987
1943,0,False,0.273211,0.471255,0.049996
1944,1,True,0.0,0.0,0.0
1945,0,False,0.541821,0.886319,0.011803
1946,0,False,0.049468,0.999796,0.089218
1947,1,True,0.0,0.0,0.0
1948,0,False,0.999311,0.318073,0.03935
1949,0,False,0.324369,1.0,0.015461
1950,1,True,0.0,0.0,0.0
1951,0,False,0.497968,1.0,0.07012
1952,0,False,0.35498,0.605587,0.109965
1953,1,True,0.0,0.0,0.0
1954,0,False,0.999949,0.702027,0.06975
1955,0,False,0.999971,1.0,0.018181
1956,1,True,0.0,0.0,0.0
1957,0,False,0.630291,0.973786,0.10986
1958,0,False,0.901547,1.0,0.099537
1959,1,True,0.0,0.0,0.0
1960,0,False,0.235936,1.0,0.015494
1961,0,False,0.72729,1.0,0.075505
1962,1,True,0.12036,0.28792,0.000454
1963,0,False,0.437753,1.0,0.019313
1964,0,False,0.899151,0.999986,0.035965
1965,1,True,0.187361,0.178081,0.000454
1966,0,False,0.390014,1.0,0.066028
1967,0,False,0.49487,0.184528,0.031335
1968,1,True,0.000212,0.000319,0.0
1969,0,False,0.293227,1.0,0.025168
1970,0,False,0.356308,0.998326,0.011212
1971,1,True,0.0,0.0,0.0
1972,0,False,0.160223,0.064015,0.048967
1973,0,False,0.584413,0.419164,0.038801
1974,1,True,0.0,0.0,0.0
1975,0,False,0.533667,0.852314,0.092962
1976,0,False,0.273325,0.336376,0.104168
1977,1,True,0.0,0.0,0.0
1978,0,False,0.256117,1.0,0.055383
1979,0,False,0.478149,0.999944,0.053299
1980,1,True,0.0,0.0,0.0
1981,0,False,0.606271,1.0,0.009544
1982,0,False,0.428978,1.0,0.099556
1983,1,True,0.0,0.0,0.0
1984,0,False,0.95698,1.0,0.027275
1985,0,False,0.470341,1.0,0.052693
1986,1,True,0.0,0.0,0.0
1987,0,False,0.533667,0.852314,0.092962
1988,0,False,0.599566,0.067693,0.106347
1989,1,True,0.0,0.0,0.0
1990,0,False,0.748753,0.999977,0.001436
1991,0,False,0.447941,1.0,0.028785
1992,1,True,0.0,0.0,0.0
1993,0,False,0.301485,0.621936,0.11768
1994,0,False,0.125392,1.0,0.20062
1995,1,True,0.0,0.0,0.0
1996,0,False,1.0,1.0,0.126801
1997,0,False,0.08052,1.0,0.172266
1998,1,True,0.0,0.0,0.0
1999,0,False,0.708582,1.0,0.03231
2000,0,False,0.505817,1.0,0.068642
2001,1,True,0.0,0.0,0.0
2002,0,False,0.106521,0.999942,0.079109
2003,0,False,0.747565,0.698596,0.05742
2004,1,True,0.08061,0.035896,0.000908
2005,0,False,0.70447,1.0,0.101733
2006,0,False,0.774266,1.0,0.041664
2007,1,True,0.014438,0.002894,0.000454
2008,0,False,0.287438,1.0,0.096254
2009,0,False,0.999927,1.0,0.09635
2010,1,True,0.0,0.0,0.0
2011,0,False,0.650075,1.0,0.227592
2012,0,False,0.689251,1.0,0.177801
2013,1,True,0.0,0.0,0.0
2014,0,False,1.0,1.0,0.181087
2015,0,False,1.0,1.0,0.101312
2016,1,True,0.009324,0.008105,0.000908
2017,0,False,0.958203,1.0,0.053721
2018,0,False,0.021694,1.0,0.087613
2019,1,True,0.0,0.0,0.0
2020,0,False,0.541717,1.0,0.089567
2021,0,False,0.270274,1.0,0.081038
2022,1,True,0.0,0.0,0.0
2023,0,False,0.768295,1.0,0.020271
2024,0,False,0.445503,0.989762,0.047127
2025,1,True,0.0,0.0,0.0
2026,0,False,0.649156,1.0,0.084256
2027,0,False,0.788829,0.7543,0.051304
2028,1,True,0.0,0.0,0.0
2029,0,False,1.0,0.999658,0.057197
2030,0,False,0.452712,1.0,0.009135
2031,1,True,0.0,0.0,0.0
2032,0,False,0.999927,1.0,0.096272
2033,0,False,0.999817,1.0,0.194209
2034,1,True,0.0,0.0,0.0
2035,0,False,0.874598,1.0,0.296505
2036,0,False,0.901547,1.0,0.099537
2037,1,True,0.0,0.0,0.0
2038,0,False,0.005632,1.0,0.053236
2039,0,False,0.424797,0.0,0.013235
2040,1,True,0.149265,0.244919,0.000454
2041,0,False,0.80837,1.0,0.05396
2042,0,False,0.940495,0.595888,0.087113
2043,1,True,0.180203,0.084543,0.000454
2044,0,False,0.298301,1.0,0.096862
2045,0,False,0.383704,1.0,0.016888
2046,1,True,0.768328,0.999949,0.007941
2047,0,False,0.293421,1.0,0.025168
2048,0,False,0.200708,1.0,0.048828
2049,1,True,0.0,0.0,0.0
2050,0,False,0.419767,1.0,0.274549
2051,0,False,0.360203,0.999262,0.026756
2052,1,True,0.0,0.0,0.0
2053,0,False,0.432981,0.960562,0.026798
2054,0,False,0.258003,0.983398,0.046294
2055,1,True,0.0,0.0,0.0
2056,0,False,0.356802,1.0,0.202881
2057,0,False,0.334584,1.0,0.238209
2058,1,True,0.0,0.0,0.0
2059,0,False,0.688439,1.0,0.085881
2060,0,False,0.274061,1.0,0.096477
2061,1,True,0.0,0.0,0.0
2062,0,False,0.940681,0.855713,0.026702
2063,0,False,0.958674,1.0,0.053042
2064,1,True,0.0,0.0,0.0
2065,0,False,0.606271,1.0,0.009544
2066,0,False,0.310147,0.984412,0.05439
2067,1,True,0.0,0.0,0.0
2068,0,False,0.447941,1.0,0.028785
2069,0,False,0.751602,0.999948,0.049181
2070,1,True,0.0,0.0,0.0
2071,0,False,0.536899,1.0,0.191203
2072,0,False,0.927573,0.236406,0.179534
2073,1,True,0.0,0.0,0.0
2074,0,False,0.851964,1.0,0.093407
2075,0,False,0.713103,1.0,0.124487
2076,1,True,0.0,0.0,0.0
2077,0,False,0.622795,1.0,0.066464
2078,0,False,0.708582,1.0,0.03231
2079,1,True,0.0,0.0,0.0
2080,0,False,0.487922,0.492543,0.059966
2081,0,False,0.824295,0.124543,0.019012
2082,1,True,0.011957,0.005525,0.0
2083,0,False,0.431674,1.0,0.051857
2084,0,False,0.858683,0.999987,0.094425
2085,1,True,0.01688,0.003859,0.0
2086,0,False,0.849677,0.951513,0.02134
2087,0,False,0.479012,1.0,0.099143
2088,1,True,0.0,0.0,0.0
2089,0,False,0.165149,1.0,0.266495
2090,0,False,0.417949,1.0,0.264009
2091,1,True,0.0,0.0,0.0
2092,0,False,1.0,1.0,0.103557
2093,0,False,1.0,1.0,0.175889
2094,1,True,0.007248,0.001193,0.0
2095,0,False,0.650622,1.0,0.054873
2096,0,False,0.101624,0.994742,0.077916
2097,1,True,0.0,0.0,0.0
2098,0,False,0.253619,0.999116,0.047458
2099,0,False,0.595642,0.953819,0.085131
2100,1,True,0.0,0.0,0.0
2101,0,False,0.655184,1.0,0.038029
2102,0,False,0.108709,1.0,0.087876
2103,1,True,0.0,0.0,0.0
2104,0,False,0.881791,1.0,0.063612
2105,0,False,0.802465,1.0,0.044704
2106,1,True,0.0,0.0,0.0
2107,0,False,0.219146,0.009708,0.198731
2108,0,False,0.402311,1.0,0.047088
2109,1,True,0.0,0.0,0.0
2110,0,False,0.999816,0.442429,0.046385
2111,0,False,0.999961,1.0,0.140087
2112,1,True,0.0,0.0,0.0
2113,0,False,0.782839,1.0,0.062325
2114,0,False,0.710955,1.0,0.085364
2115,1,True,0.0,0.0,0.0
2116,0,False,0.843187,0.981486,0.048118
2117,0,False,0.698585,0.407569,0.056647
2118,1,True,0.0,0.0,0.0
2119,0,False,0.210784,1.0,0.018897
2120,0,False,0.090606,1.0,0.106585
2121,1,True,0.101864,0.03124,0.0
2122,0,False,0.598734,0.698353,0.095455
2123,0,False,0.433025,1.0,0.243052
2124,1,True,0.768328,0.999949,0.007941
2125,0,False,0.862237,0.32818,0.052322
2126,0,False,0.566726,1.0,0.059259
2127,1,True,0.0,0.0,0.0
2128,0,False,0.203713,1.0,0.046692
2129,0,False,0.925512,0.278185,0.052939
2130,1,True,0.0,0.0,0.0
2131,0,False,0.533667,0.852314,0.092962
2132,0,False,1.0,1.0,0.178864
2133,1,True,0.0,0.0,0.0
2134,0,False,0.788135,0.972232,0.071306
2135,0,False,0.625238,1.0,0.049779
2136,1,True,0.0,0.0,0.0
2137,0,False,0.361077,1.0,0.259395
2138,0,False,0.702426,0.99995,0.072247
2139,1,True,0.0,0.0,0.0
2140,0,False,0.840685,1.0,0.094036
2141,0,False,0.757362,1.0,0.048351
2142,1,True,0.0,0.0,0.0
2143,0,False,0.287829,1.0,0.182394
2144,0,False,0.605972,1.0,0.057913
2145,1,True,0.0,0.0,0.0
2146,0,False,0.352126,1.0,0.056203
2147,0,False,0.534836,0.419102,0.204174
2148,1,True,0.0,0.0,0.0
2149,0,False,0.397177,1.0,0.090455
2150,0,False,0.463071,1.0,0.18046
2151,1,True,0.0,0.0,0.0
2152,0,False,0.449824,1.0,0.108781
2153,0,False,0.73418,1.0,0.092726
2154,1,True,0.0,0.0,0.0
2155,0,False,0.702426,0.99995,0.072247
2156,0,False,0.760062,1.0,0.237531
2157,1,True,0.0,0.0,0.0
2158,0,False,0.850406,0.104715,0.018766
2159,0,False,0.558722,0.999536,0.030922
2160,1,True,0.101246,0.01818,0.000454
2161,0,False,0.935833,0.352357,0.078945
2162,0,False,0.677448,0.999157,0.080031
2163,1,True,0.009217,0.000481,0.000454
2164,0,False,0.253619,0.999116,0.047458
2165,0,False,0.650413,0.823381,0.050915
2166,1,True,0.0,0.0,0.0
2167,0,False,0.374181,0.269271,0.187587
2168,0,False,0.339771,1.0,0.18394
2169,1,True,0.0,0.0,0.0
2170,0,False,1.0,1.0,0.151359
2171,0,False,1.0,1.0,0.155595
2172,1,True,0.008356,0.0,0.000454
2173,0,False,0.319058,1.0,0.077279
2174,0,False,0.860869,0.331634,0.052322
2175,1,True,0.0,0.0,0.0
2176,0,False,0.335335,0.842337,0.036327
2177,0,False,0.595642,0.953819,0.085131
2178,1,True,0.0,0.0,0.0
2179,0,False,0.117166,1.0,0.047567
2180,0,False,0.555007,0.944829,0.087187
2181,1,True,0.0,0.0,0.0
2182,0,False,1.0,0.536639,0.03935
2183,0,False,0.870559,0.893303,0.093087
2184,1,True,0.0,0.0,0.0
2185,0,False,0.759925,0.694783,0.014094
2186,0,False,0.565642,1.0,0.061539
2187,1,True,0.0,0.0,0.0
2188,0,False,0.999929,1.0,0.096196
2189,0,False,0.999829,1.0,0.065338
2190,1,True,0.0,0.0,0.0
2191,0,False,0.689251,1.0,0.177801
2192,0,False,0.710955,1.0,0.085364
2193,1,True,0.0,0.0,0.0
2194,0,False,0.51932,0.996072,0.061163
2195,0,False,0.698585,0.407569,0.056647
2196,1,True,0.044538,0.096838,0.000454
2197,0,False,0.359753,0.999666,0.08787
2198,0,False,0.747212,1.0,0.053652
2199,1,True,0.05333,0.00505,0.0
2200,0,False,0.371679,0.636653,0.058149
2201,0,False,0.999849,0.744453,0.09934
2202,1,True,0.765819,0.999947,0.007941
2203,0,False,0.203713,1.0,0.046692
2204,0,False,0.403866,1.0,0.048521
2205,1,True,0.0,0.0,0.0
2206,0,False,1.0,1.0,0.182508
2207,0,False,0.111628,1.0,0.092027
2208,1,True,0.0,0.0,0.0
2209,0,False,0.782717,1.0,0.056121
2210,0,False,0.18588,0.683126,0.200557
2211,1,True,0.0,0.0,0.0
2212,0,False,0.031608,1.0,0.029296
2213,0,False,0.512388,0.868539,0.083703
2214,1,True,0.0,0.0,0.0
2215,0,False,0.488043,1.0,0.039055
2216,0,False,0.348916,1.0,0.027425
2217,1,True,0.0,0.0,0.0
2218,0,False,0.873119,0.28845,0.003305
2219,0,False,0.918691,1.0,0.072701
2220,1,True,0.0,0.0,0.0
2221,0,False,0.310718,0.673602,0.073323
2222,0,False,0.223778,1.0,0.263903
2223,1,True,0.0,0.0,0.0
2224,0,False,1.0,0.991441,0.051121
2225,0,False,0.411453,0.86879,0.049944
2226,1,True,0.0,0.0,0.0
2227,0,False,0.432566,1.0,0.128108
2228,0,False,0.999937,0.019799,0.18861
2229,1,True,0.0,0.0,0.0
2230,0,False,0.7142,1.0,0.173702
2231,0,False,0.62595,1.0,0.174828
2232,1,True,0.0,0.0,0.0
2233,0,False,0.619408,1.0,0.039865
2234,0,False,0.891594,0.349207,0.028631
2235,1,True,0.0,0.0,0.0
2236,0,False,0.851705,0.094003,0.018766
2237,0,False,0.552719,0.999531,0.030922
2238,1,True,0.005077,0.009887,0.0
2239,0,False,0.908862,0.992379,0.071897
2240,0,False,0.644334,1.0,0.076807
2241,1,True,0.01366,0.004826,0.0
2242,0,False,0.271631,1.0,0.1076
2243,0,False,0.506387,1.0,0.114021
2244,1,True,0.0,0.0,0.0
2245,0,False,0.339771,1.0,0.18394
2246,0,False,0.126057,1.0,0.27803
2247,1,True,0.0,0.0,0.0
2248,0,False,1.0,0.999939,0.10934
2249,0,False,1.0,1.0,0.275751
2250,1,True,0.008685,0.000895,0.0
2251,0,False,0.785548,1.0,0.043017
2252,0,False,0.326543,1.0,0.077
2253,1,True,0.0,0.0,0.0
2254,0,False,0.512388,0.868539,0.083703
2255,0,False,0.289284,0.999977,0.088286
2256,1,True,0.0,0.0,0.0
2257,0,False,0.944531,0.81595,0.083991
2258,0,False,0.688439,1.0,0.085881
2259,1,True,0.0,0.0,0.0
2260,0,False,1.0,1.0,0.093939
2261,0,False,0.31885,0.589127,0.058169
2262,1,True,0.0,0.0,0.0
2263,0,False,0.091505,1.0,0.101304
2264,0,False,0.558489,0.757526,0.109673
2265,1,True,0.0,0.0,0.0
2266,0,False,0.999949,0.702027,0.06975
2267,0,False,0.999916,0.996923,0.061188
2268,1,True,0.0,0.0,0.0
2269,0,False,0.890107,1.0,0.060584
2270,0,False,0.818561,0.982845,0.086161
2271,1,True,0.0,0.0,0.0
2272,0,False,0.136479,1.0,0.289213
2273,0,False,0.111849,1.0,0.055556
2274,1,True,0.0,0.0,0.0
2275,0,False,0.346429,0.997803,0.10398
2276,0,False,0.130086,1.0,0.060991
2277,1,True,0.083999,0.040179,0.000454
2278,0,False,0.361857,1.0,0.096477
2279,0,False,0.58799,0.036442,0.006869
2280,1,True,0.765819,0.999947,0.007941
2281,0,False,0.861704,1.0,0.049959
2282,0,False,0.837152,0.998277,0.050406
2283,1,True,0.0,0.0,0.0
2284,0,False,0.79973,0.998255,0.088157
2285,0,False,0.775923,1.0,0.021865
2286,1,True,0.0,0.0,0.0
2287,0,False,0.737884,1.0,0.081128
2288,0,False,0.857107,0.683673,0.092645
2289,1,True,0.0,0.0,0.0
2290,0,False,0.049468,0.999796,0.089218
2291,0,False,1.0,1.0,0.157609
2292,1,True,0.0,0.0,0.0
2293,0,False,0.649156,1.0,0.084256
2294,0,False,0.426703,1.0,0.083925
2295,1,True,0.0,0.0,0.0
2296,0,False,0.927573,0.236406,0.179534
2297,0,False,0.91977,0.247748,0.087528
2298,1,True,0.0,0.0,0.0
2299,0,False,0.940681,0.855713,0.026702
2300,0,False,0.192297,1.0,0.109087
2301,1,True,0.0,0.0,0.0
2302,0,False,0.335541,1.0,0.239098
2303,0,False,0.447941,1.0,0.004185
2304,1,True,0.0,0.0,0.0
2305,0,False,0.219146,0.009708,0.198731
2306,0,False,0.999937,0.019799,0.18861
2307,1,True,0.0,0.0,0.0
2308,0,False,0.007857,1.0,0.169536
2309,0,False,0.541717,1.0,0.089567
2310,1,True,0.0,0.0,0.0
2311,0,False,0.324369,1.0,0.015461
2312,0,False,0.622795,1.0,0.066464
2313,1,True,0.0,0.0,0.0
2314,0,False,0.266048,0.975861,0.038873
2315,0,False,0.487922,0.492543,0.059966
2316,1,True,0.0,0.0,0.0
2317,0,False,0.890107,0.999984,0.128822
2318,0,False,0.757593,1.0,0.101785
2319,1,True,0.0,0.0,0.0
2320,0,False,0.87373,0.958454,0.02134
2321,0,False,0.482299,1.0,0.083655
2322,1,True,0.0,0.0,0.0
2323,0,False,0.165149,1.0,0.236823
2324,0,False,0.080346,1.0,0.226018
2325,1,True,0.0,0.0,0.0
2326,0,False,1.0,1.0,0.181883
2327,0,False,1.0,1.0,0.113065
2328,1,True,0.0,0.0,0.0
2329,0,False,0.782199,1.0,0.043017
2330,0,False,0.046816,0.988585,0.053423
2331,1,True,0.0,0.0,0.0
2332,0,False,0.541821,0.886319,0.011803
2333,0,False,0.27254,1.0,0.075334
2334,1,True,0.0,0.0,0.0
2335,0,False,0.271047,1.0,0.019693
2336,0,False,0.957937,1.0,0.04388
2337,1,True,0.0,0.0,0.0
2338,0,False,0.851964,1.0,0.093407
2339,0,False,0.74011,1.0,0.062363
2340,1,True,0.0,0.0,0.0
2341,0,False,0.011241,1.0,0.191124
2342,0,False,0.452712,1.0,0.009135
2343,1,True,0.0,0.0,0.0
2344,0,False,0.997469,1.0,0.042916
2345,0,False,0.999971,1.0,0.018181
2346,1,True,0.0,0.0,0.0
2347,0,False,0.602769,1.0,0.059091
2348,0,False,0.892396,1.0,0.115028
2349,1,True,0.0,0.0,0.0
2350,0,False,0.50578,0.999942,0.076699
2351,0,False,0.843187,0.981486,0.048118
2352,1,True,0.0,0.0,0.0
2353,0,False,0.269527,0.999539,0.103408
2354,0,False,0.943739,0.865096,0.086238
2355,1,True,0.0,0.0,0.0
2356,0,False,0.689192,0.984319,0.035793
2357,0,False,0.634564,0.077966,0.006944
2358,1,True,0.0,0.0,0.0
2359,0,False,0.280814,1.0,0.057249
2360,0,False,0.550383,0.411919,0.039958
2361,1,True,0.0,0.0,0.0
2362,0,False,0.901547,1.0,0.099537
2363,0,False,0.51214,1.0,0.088644
2364,1,True,0.0,0.0,0.0
2365,0,False,0.14654,1.0,0.003178
2366,0,False,0.287829,1.0,0.182394
2367,1,True,0.0,0.0,0.0
2368,0,False,0.512388,0.868539,0.083703
2369,0,False,0.263625,0.999609,0.027335
2370,1,True,0.0,0.0,0.0
2371,0,False,0.688439,1.0,0.085881
2372,0,False,0.484045,1.0,0.082213
2373,1,True,0.0,0.0,0.0
2374,0,False,0.881797,1.0,0.045272
2375,0,False,0.944531,0.81595,0.083991
2376,1,True,0.0,0.0,0.0
2377,0,False,0.318762,1.0,0.077
2378,0,False,0.263625,0.999609,0.027335
2379,1,True,0.0,0.0,0.0
2380,0,False,0.751602,0.999948,0.049181
2381,0,False,0.801725,1.0,0.072733
2382,1,True,0.0,0.0,0.0
2383,0,False,0.4595,0.996373,0.127429
2384,0,False,0.219146,0.009708,0.198731
2385,1,True,0.0,0.0,0.0
2386,0,False,0.450003,1.0,0.147968
2387,0,False,1.0,1.0,0.087728
2388,1,True,0.0,0.0,0.0
2389,0,False,0.83554,0.981329,0.076298
2390,0,False,0.505817,1.0,0.068864
2391,1,True,0.0,0.0,0.0
2392,0,False,0.413375,1.0,0.044961
2393,0,False,0.282664,0.982667,0.049482
2394,1,True,0.0,0.0,0.0
2395,0,False,0.903086,1.0,0.042644
2396,0,False,0.646211,1.0,0.076807
2397,1,True,0.0,0.0,0.0
2398,0,False,0.199038,1.0,0.058882
2399,0,False,0.459055,1.0,0.108781
2400,1,True,0.0,0.0,0.0
2401,0,False,0.334584,1.0,0.238209
2402,0,False,0.339771,1.0,0.18394
2403,1,True,0.0,0.0,0.0
2404,0,False,1.0,1.0,0.131009
2405,0,False,1.0,1.0,0.101312
2406,1,True,0.000665,0.000299,0.0
2407,0,False,0.930352,0.998856,0.017064
2408,0,False,0.199853,1.0,0.212167
2409,1,True,0.0,0.0,0.0
2410,0,False,0.512388,0.868539,0.083703
2411,0,False,0.27254,1.0,0.075334
2412,1,True,0.0,0.0,0.0
2413,0,False,0.445503,0.989762,0.047127
2414,0,False,0.343903,1.0,0.215699
2415,1,True,0.0,0.0,0.0
2416,0,False,0.828634,0.982637,0.140035
2417,0,False,0.606012,1.0,0.076738
2418,1,True,0.0,0.0,0.0
2419,0,False,0.759925,0.694783,0.014094
2420,0,False,1.0,1.0,0.115107
2421,1,True,0.0,0.0,0.0
2422,0,False,0.999951,0.71678,0.093245
2423,0,False,0.999553,0.666029,0.01716
2424,1,True,0.0,0.0,0.0
2425,0,False,0.484045,1.0,0.082213
2426,0,False,0.731786,1.0,0.009358
2427,1,True,0.0,0.0,0.0
2428,0,False,0.261577,1.0,0.014247
2429,0,False,0.299595,0.689055,0.09524
2430,1,True,0.0,0.0,0.0
2431,0,False,0.346429,0.997803,0.10398
2432,0,False,0.266131,1.0,0.018897
2433,1,True,0.0,0.0,0.0
2434,0,False,0.574239,1.0,0.067015
2435,0,False,0.999801,0.781614,0.099194
2436,1,True,0.203925,0.123746,0.00203
2437,0,False,0.176064,1.0,0.062613
2438,0,False,0.1513,0.999999,0.133718
2439,1,True,0.0,0.0,0.0
2440,0,False,0.672695,1.0,0.001872
2441,0,False,0.526003,0.430262,0.052063
2442,1,True,0.0,0.0,0.0
2443,0,False,0.336678,1.0,0.046935
2444,0,False,0.192435,1.0,0.081903
2445,1,True,0.0,0.0,0.0
2446,0,False,0.261261,1.0,0.106314
2447,0,False,0.150133,1.0,0.055227
2448,1,True,0.0,0.0,0.0
2449,0,False,0.702426,0.99995,0.072247
2450,0,False,0.756875,0.999881,0.068619
2451,1,True,0.0,0.0,0.0
2452,0,False,0.696183,0.996552,0.089001
2453,0,False,0.787453,0.904054,0.08703
2454,1,True,0.0,0.0,0.0
2455,0,False,0.940681,0.855713,0.026702
2456,0,False,0.606271,1.0,0.009544
2457,1,True,0.0,0.0,0.0
2458,0,False,0.730799,1.0,0.089693
2459,0,False,0.755909,1.0,0.05602
2460,1,True,0.0,0.0,0.0
2461,0,False,0.125392,1.0,0.203119
2462,0,False,0.536899,1.0,0.191203
2463,1,True,0.0,0.0,0.0
2464,0,False,0.955164,1.0,0.171678
2465,0,False,0.459055,1.0,0.108781
2466,1,True,0.0,0.0,0.0
2467,0,False,0.788135,0.972232,0.071306
2468,0,False,0.505817,1.0,0.068864
2469,1,True,0.0,0.0,0.0
2470,0,False,0.999913,0.99996,0.069714
2471,0,False,0.266048,0.975861,0.038873
2472,1,True,0.0,0.0,0.0
2473,0,False,0.851705,0.094003,0.018766
2474,0,False,0.930441,0.998853,0.017064
2475,1,True,0.0,0.0,0.0
2476,0,False,0.266131,1.0,0.018897
2477,0,False,0.291862,1.0,0.095519
2478,1,True,0.0,0.0,0.0
2479,0,False,0.999817,1.0,0.194209
2480,0,False,0.698666,1.0,0.193971
2481,1,True,0.0,0.0,0.0
2482,0,False,1.0,0.999856,0.169525
2483,0,False,1.0,1.0,0.131009
2484,1,True,0.0,0.0,0.0
2485,0,False,0.999963,1.0,0.100009
2486,0,False,0.218993,1.0,0.118163
2487,1,True,0.0,0.0,0.0
2488,0,False,0.270274,1.0,0.096113
2489,0,False,0.289284,0.999977,0.088286
2490,1,True,0.0,0.0,0.0
2491,0,False,0.025098,1.0,0.098318
2492,0,False,0.370773,1.0,0.049594
2493,1,True,0.0,0.0,0.0
2494,0,False,0.747565,0.698596,0.05742
2495,0,False,0.596105,0.22928,0.014987
2496,1,True,0.0,0.0,0.0
2497,0,False,0.096969,1.0,0.008814
2498,0,False,0.151464,1.0,0.053288
2499,1,True,0.0,0.0,0.0
2500,0,False,0.999896,0.521301,0.083873
2501,0,False,0.999963,1.0,0.100009
2502,1,True,0.0,0.0,0.0
2503,0,False,0.468704,1.0,0.098932
2504,0,False,0.827353,0.984575,0.1033
2505,1,True,0.0,0.0,0.0
2506,0,False,0.111628,1.0,0.092027
2507,0,False,1.0,1.0,0.103376
2508,1,True,0.0,0.0,0.0
2509,0,False,0.327699,1.0,0.090272
2510,0,False,0.397915,0.999139,0.087431
2511,1,True,0.0,0.0,0.0
2512,0,False,0.587613,1.0,0.115181
2513,0,False,0.755301,0.161495,0.031404
2514,1,True,0.0,0.0,0.0
2515,0,False,0.402479,1.0,0.047317
2516,0,False,0.582375,0.271842,0.038131
2517,1,True,0.0,0.0,0.0
2518,0,False,0.111628,1.0,0.092027
2519,0,False,0.080745,1.0,0.173025
2520,1,True,0.0,0.0,0.0
2521,0,False,0.336678,1.0,0.046935
2522,0,False,0.2789,1.0,0.081868
2523,1,True,0.0,0.0,0.0
2524,0,False,0.99997,1.0,0.04527
2525,0,False,0.031608,1.0,0.002445
2526,1,True,0.0,0.0,0.0
2527,0,False,0.741644,1.0,0.173221
2528,0,False,0.74606,1.0,0.062692
2529,1,True,0.0,0.0,0.0
2530,0,False,0.800319,1.0,0.02134
2531,0,False,0.927573,0.236406,0.179534
2532,1,True,0.0,0.0,0.0
2533,0,False,0.14654,1.0,0.028656
2534,0,False,0.336678,1.0,0.046935
2535,1,True,0.0,0.0,0.0
2536,0,False,0.71629,1.0,0.297838
2537,0,False,0.745844,0.86897,0.080593
2538,1,True,0.0,0.0,0.0
2539,0,False,0.781505,0.685431,0.194985
2540,0,False,0.219146,0.009708,0.198731
2541,1,True,0.0,0.0,0.0
2542,0,False,0.007857,1.0,0.169827
2543,0,False,0.166932,0.365086,0.188153
2544,1,True,0.0,0.0,0.0
2545,0,False,0.567294,1.0,0.20918
2546,0,False,0.760062,1.0,0.237531
2547,1,True,0.0,0.0,0.0
2548,0,False,0.282664,0.982667,0.049482
2549,0,False,0.445583,0.563762,0.023753
2550,1,True,0.0,0.0,0.0
2551,0,False,0.851705,0.094003,0.018766
2552,0,False,0.938526,1.0,0.218459
2553,1,True,0.0,0.0,0.0
2554,0,False,0.48603,0.548893,0.027165
2555,0,False,0.291862,1.0,0.095519
2556,1,True,0.0,0.0,0.0
2557,0,False,0.343903,1.0,0.215699
2558,0,False,0.689251,1.0,0.177801
2559,1,True,0.0,0.0,0.0
2560,0,False,1.0,0.016499,0.172089
2561,0,False,1.0,1.0,0.181883
2562,1,True,0.0,0.0,0.0
2563,0,False,1.0,0.999856,0.169525
2564,0,False,0.646618,1.0,0.054521
2565,1,True,0.0,0.0,0.0
2566,0,False,0.541821,0.886319,0.011803
2567,0,False,0.4595,0.996373,0.127429
2568,1,True,0.0,0.0,0.0
2569,0,False,0.358849,0.611641,0.081614
2570,0,False,1.0,1.0,0.11172
2571,1,True,0.0,0.0,0.0
2572,0,False,0.840033,1.0,0.241526
2573,0,False,0.747565,0.698596,0.05742
2574,1,True,0.0,0.0,0.0
2575,0,False,0.402311,1.0,0.047088
2576,0,False,0.878522,0.999982,0.094422
2577,1,True,0.0,0.0,0.0
2578,0,False,0.999966,1.0,0.288687
2579,0,False,0.999896,0.521301,0.083873
2580,1,True,0.0,0.0,0.0
2581,0,False,0.859221,0.974694,0.079832
2582,0,False,0.901547,1.0,0.099537
2583,1,True,0.0,0.0,0.0
2584,0,False,0.129702,0.999999,0.080216
2585,0,False,0.87831,0.694783,0.008732
2586,1,True,0.0,0.0,0.0
2587,0,False,0.02945,1.0,0.011715
2588,0,False,0.324531,0.015872,0.103366
2589,1,True,0.0,0.0,0.0
2590,0,False,0.999801,0.781614,0.099194
2591,0,False,0.116712,1.0,0.048967
